URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/3626cdc6/mauritsstraat,Apartment Mauritsstraat,3012 CH (Cool),1395,33,1,Furnished,"Various, newly furnished loft apartments. Varying from 33m2 to 50m2. Located in the heart of Rotterdam, on one of the oldest and most popular streets on the corner/intersection of Oude Binnenweg. Everything is within walking distance. Public transport as well as nice restaurants, cafes and shops.   ",3+ months,30-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2021,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/3626cdc6/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:16
https://www.pararius.com/studio-for-rent/rotterdam/91020556/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,02-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/91020556/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:17
https://www.pararius.com/studio-for-rent/rotterdam/bc691a74/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,02-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/bc691a74/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:18
https://www.pararius.com/studio-for-rent/rotterdam/3ffaade4/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,10-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/3ffaade4/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:19
https://www.pararius.com/studio-for-rent/rotterdam/aea1a32a/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,01-02-2023,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/aea1a32a/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:20
https://www.pararius.com/apartment-for-rent/rotterdam/8dceee90/beukelsdijk,Apartment Beukelsdijk 154 A,3022 DM (Nieuwe Westen),1995,150,3,Upholstered,"Te huur aan de bekende Beukelsdijk deze zeer ruime, schitterende, deels gemeubileerde en keurig ingerichte dubbele benedenwoning uit 1920. Voorzien van fraaie stadstuin waar het heerlijk zonnig toeven is. Deze 4-kamer woning voorziet in twee slaapkamers en ruim atelier/werkruimte. Uitermate geschikt voor een stel, klein gezin of expats. Niet geschikt voor studenten.",3 weeks,Not available to book,Specifics are not available,Good,430,Apartment,Existing building,1920,Location type is not available,2,1,2,Details of balcony is not available,Present (25 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8dceee90/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:41:21
https://www.pararius.com/studio-for-rent/rotterdam/9fa26eff/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,01-02-2023,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9fa26eff/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:22
https://www.pararius.com/studio-for-rent/rotterdam/9c1fb043/granadoslaan,Studio Granadoslaan,3055 RC (Molenlaankwartier),890,40,1,Furnished,Van Der Valk Vastgoed is active in the business market and specializes in the accommodation of companies and organizations,3+ months,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9c1fb043/rotterdam/van-der-valk-vastgoed/request-details,2022-08-10 21:41:24
https://www.pararius.com/studio-for-rent/rotterdam/221add0f/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,02-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/221add0f/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:25
https://www.pararius.com/studio-for-rent/rotterdam/b667a79c/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1850,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,28-02-2023,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/b667a79c/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:26
https://www.pararius.com/studio-for-rent/rotterdam/38a3db22/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,04-01-2023,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/38a3db22/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:28
https://www.pararius.com/studio-for-rent/rotterdam/da67641e/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,50,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/da67641e/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:29
https://www.pararius.com/apartment-for-rent/rotterdam/37e7293b/kruiskade,Apartment Kruiskade,3012 EG (Cool),2065,111,3,Upholstered,Beautifully renovated 2 bedroom apartment with a view of the Rotterdam skyline.,3+ months,Not available to book,Specifics are not available,Upkeep is not available,300,Apartment,Existing building,1957,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/37e7293b/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-10 21:41:30
https://www.pararius.com/apartment-for-rent/rotterdam/36cceac1/kruiskade,Apartment Kruiskade,3012 EG (Cool),1550,83,2,Upholstered,Beautiful 1 bedroom apartment with a view of the Rotterdam skyline.,3+ months,consultation,Specifics are not available,Upkeep is not available,224,Apartment,Existing building,1957,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/36cceac1/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-10 21:41:31
https://www.pararius.com/apartment-for-rent/rotterdam/1a2fef22/kruiskade,Apartment Kruiskade,3012 EG (Cool),1995,83,2,Upholstered or furnished,These beautifully furnished 2 room apartments with a view of the Rotterdam skyline.,3+ months,Not available to book,Specifics are not available,Upkeep is not available,224,Apartment,Existing building,1957,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/1a2fef22/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-10 21:41:32
https://www.pararius.com/apartment-for-rent/rotterdam/2b651ecb/kruiskade,Apartment Kruiskade,3012 EG (Cool),1775,83,2,Upholstered or furnished,These beautifully furnished 2 room apartments with a view of the Rotterdam skyline.,3+ months,consultation,Specifics are not available,Upkeep is not available,224,Apartment,Existing building,1957,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/2b651ecb/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-10 21:41:33
https://www.pararius.com/apartment-for-rent/rotterdam/1e1207ad/kruiskade,Apartment Kruiskade,3012 EG (Cool),1995,83,2,Upholstered or furnished,These beautifully furnished 2 room apartments with a view of the Rotterdam skyline.,3+ months,consultation,Specifics are not available,Upkeep is not available,224,Apartment,Existing building,1957,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/1e1207ad/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-10 21:41:34
https://www.pararius.com/house-for-rent/rotterdam/6cfadfa1/burgemeester-de-villeneuvesingel,House Burgemeester de Villeneuvesingel,3055 AP (Molenlaankwartier),3500,240,4,Furnished,Ideal for ( international ) companies and organizations with expats:,3+ months,consultation,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Present,Present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6cfadfa1/rotterdam/van-der-valk-vastgoed/request-details,2022-08-10 21:41:35
https://www.pararius.com/studio-for-rent/rotterdam/9c11d93e/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,02-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9c11d93e/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:36
https://www.pararius.com/studio-for-rent/rotterdam/2ad55cc5/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,45,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/2ad55cc5/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:37
https://www.pararius.com/apartment-for-rent/rotterdam/5f6806ba/halvemaanpassage,Apartment Halvemaanpassage,3011 DL (Stadsdriehoek),2395,90,3,Furnished,FOR RENT: A beautiful 3-room apartment with roof terrace on the 5th floor and sliding doors of 1.80 meters wide that sit in the glass facade and this in the center of Rotterdam.   ,3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2015,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/5f6806ba/rotterdam/jeco-real-estate/request-details,2022-08-10 21:41:38
https://www.pararius.com/studio-for-rent/rotterdam/64a9653b/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/64a9653b/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:39
https://www.pararius.com/apartment-for-rent/rotterdam/dfda354f/noorderhavenkade,Apartment Noorderhavenkade,3039 RR (Blijdorp),1400,49,2,Furnished,Ideal for ( international ) companies and organizations with expats:,3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1936,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/dfda354f/rotterdam/van-der-valk-vastgoed/request-details,2022-08-10 21:41:40
https://www.pararius.com/apartment-for-rent/rotterdam/71328aaf/berglustlaan,Apartment Berglustlaan,3054 BC (Hillegersberg Noord),1850,150,3,Furnished,Ideal for ( international ) companies and organizations with expats:,3+ months,15-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/71328aaf/rotterdam/van-der-valk-vastgoed/request-details,2022-08-10 21:41:41
https://www.pararius.com/studio-for-rent/rotterdam/45022307/witte-de-withstraat,Studio Witte de Withstraat,3012 BN (Cool),1850,40,1,Furnished,"The Studio is located on the Witte de Withstraat, Rotterdam’s latest hot spot in the city centre. This quarter is a typical post-war Rotterdam neighborhood, with a lot going on. You’ll find specialist boutiques, hip bars and cafes, and the latest restaurants. The charming area of Blaak is also nearby, famous for the Markthal.   ",3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/45022307/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:42
https://www.pararius.com/studio-for-rent/rotterdam/db2e1694/witte-de-withstraat,Studio Witte de Withstraat,3012 BN (Cool),1800,40,1,Furnished,"The Studio is located on the Witte de Withstraat, Rotterdam’s latest hot spot in the city centre. This quarter is a typical post-war Rotterdam neighborhood, with a lot going on. You’ll find specialist boutiques, hip bars and cafes, and the latest restaurants. The charming area of Blaak is also nearby, famous for the Markthal.    ",3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/db2e1694/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:43
https://www.pararius.com/studio-for-rent/rotterdam/b9ba22ef/witte-de-withstraat,Studio Witte de Withstraat,3012 BN (Cool),1800,45,1,Furnished,"The Studio is located on the Witte de Withstraat, Rotterdam’s latest hot spot in the city centre. This quarter is a typical post-war Rotterdam neighborhood, with a lot going on. You’ll find specialist boutiques, hip bars and cafes, and the latest restaurants. The charming area of Blaak is also nearby, famous for the Markthal.   ",3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/b9ba22ef/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:44
https://www.pararius.com/apartment-for-rent/rotterdam/e6457a6f/kruiskade,Apartment Kruiskade,3012 EG (Cool),1680,135,3,Upholstered,"New large 2 bedroom city apartment with two sunny terraces. Living in the bustling heart of Rotterdam, directly beside the Doelen, Rotterdam theater, several cinemas and within walking distance to major stores and the Central Station. And yet all the tranquility and luxury of a city apartment! For this apartment we are looking for a one-person household or a couple with an indefinite employment contract and a gross monthly salary of 3.5 times the rent. Minimum age: 26 years.",3+ months,Not available to book,Specifics are not available,Good,Volume is not available,Apartment,Existing building,1953,Location type is not available,2,Number of bathrooms is not available,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/e6457a6f/rotterdam/vhpn/request-details,2022-08-10 21:41:45
https://www.pararius.com/apartment-for-rent/rotterdam/ace4546e/ochterveltstraat,Apartment Ochterveltstraat,3015 XL (Oude Westen),2250,70,2,Furnished,"Furnished 1-bedroom apartment in the heart of Rotterdam. Located within walking distance of the Erasmus MC and metro station Dijkzigt, bus 32 and 44 and tram line 4. If you come by car, you can quickly go south via the Maastunnel and via the North side to the A 13 and A 20.  ",3+ months,10-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1901,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/ace4546e/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:46
https://www.pararius.com/apartment-for-rent/rotterdam/7fe26467/parklaan,Apartment Parklaan,3016 BB (Nieuwe Werk),1495,48,2,Furnished,"The parklaan is a street in the Scheepvaartkwartier of Rotterdam, which runs from the Veerhaven to the Park. Most of the houses, built in the middle of the 19th century, are a national monument. After the impoldering around 1850, very well-to-do Rotterdammers settled here. The luxuriously furnished 2 room apartment in the Scheepvaartkwartier is located on the second floor at the rear. The Scheepskwartier has fast connections to the Ring of Rotterdam via the Maasboulevard, the Maas tunnel and the Erasmus bridge. Tram, bus, water taxi and Leuvehaven metro stations are within walking distance. In addition, Het Park with the Euromast is located at the end of Parklaan.   ",3+ months,30-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1906,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/7fe26467/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:47
https://www.pararius.com/studio-for-rent/rotterdam/ead6be93/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,50,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/ead6be93/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:48
https://www.pararius.com/studio-for-rent/rotterdam/9661b0a8/oudedijk,Studio Oudedijk,3061 AB (Kralingen West),1150,25,1,Furnished,"SHORTSTAY ONLY, MINIMUM STAY 1 MONTH, MAXIMUM STAY 2 MONTHS  ",3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1930,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9661b0a8/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:49
https://www.pararius.com/studio-for-rent/rotterdam/7e4100b2/witte-de-withstraat,Studio Witte de Withstraat,3012 BN (Cool),1750,40,1,Furnished,"The Studio is located on the Witte de Withstraat, Rotterdam’s latest hot spot in the city centre. This quarter is a typical post-war Rotterdam neighborhood, with a lot going on. You’ll find specialist boutiques, hip bars and cafes, and the latest restaurants. The charming area of Blaak is also nearby, famous for the Markthal.    ",3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/7e4100b2/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:50
https://www.pararius.com/studio-for-rent/rotterdam/eafdf97e/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,50,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/eafdf97e/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:51
https://www.pararius.com/studio-for-rent/rotterdam/e4e3178d/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,45,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e4e3178d/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:52
https://www.pararius.com/studio-for-rent/rotterdam/792e1532/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/792e1532/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:53
https://www.pararius.com/apartment-for-rent/rotterdam/8dceee90/beukelsdijk,Apartment Beukelsdijk 154 A,3022 DM (Nieuwe Westen),1995,150,3,Upholstered,"Te huur aan de bekende Beukelsdijk deze zeer ruime, schitterende, deels gemeubileerde en keurig ingerichte dubbele benedenwoning uit 1920. Voorzien van fraaie stadstuin waar het heerlijk zonnig toeven is. Deze 4-kamer woning voorziet in twee slaapkamers en ruim atelier/werkruimte. Uitermate geschikt voor een stel, klein gezin of expats. Niet geschikt voor studenten.",3 weeks,Not available to book,Specifics are not available,Good,430,Apartment,Existing building,1920,Location type is not available,2,1,2,Details of balcony is not available,Present (25 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8dceee90/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:41:54
https://www.pararius.com/studio-for-rent/rotterdam/c2454967/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1850,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,31-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/c2454967/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:55
https://www.pararius.com/studio-for-rent/rotterdam/c37bdeec/oudedijk,Studio Oudedijk,3061 AB (Kralingen West),1150,20,1,Furnished,AVAILABLE FOR ONE MONTH,3+ months,12-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1920,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/c37bdeec/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:56
https://www.pararius.com/studio-for-rent/rotterdam/81d2e69c/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,22-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/81d2e69c/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:41:57
